"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"03-Feb-2020","EQ","110.05","112.40","107.55","108.90","108.50","108.05","109.85","170.75","107.55",25072213,"2,754,068,925.05",104534
"01-Feb-2020","EQ","113.35","114.70","108.15","113.45","109.25","108.90","111.51","170.75","108.15",19289087,"2,150,852,803.25",81971
"31-Jan-2020","EQ","118.55","118.55","112.60","117.15","113.45","113.45","113.87","170.75","111.95",36742641,"4,183,931,050.85",155640
"30-Jan-2020","EQ","119.90","119.95","116.20","118.30","116.85","117.15","117.99","170.75","111.95",28004675,"3,304,273,424.30",90420
"29-Jan-2020","EQ","118.80","119.95","117.80","117.90","118.45","118.30","119.06","170.75","111.95",21334647,"2,540,054,258.75",50737
"28-Jan-2020","EQ","118.15","119.60","116.35","117.45","117.95","117.90","118.15","170.75","111.95",21276548,"2,513,918,360.30",75584
"27-Jan-2020","EQ","119.25","120.20","117.00","119.65","117.30","117.45","118.39","170.75","111.95",13598855,"1,609,917,672.80",54180
"24-Jan-2020","EQ","121.50","121.65","119.10","118.35","119.60","119.65","120.25","170.75","111.95",26158995,"3,145,673,022.25",83739
"23-Jan-2020","EQ","115.10","120.90","115.05","113.65","120.30","118.35","118.42","170.75","111.95",209929135,"24,859,986,923.05",235485
"22-Jan-2020","EQ","116.65","116.90","111.95","114.80","114.55","113.65","114.18","170.75","111.95",71728557,"8,190,172,794.35",158038
"21-Jan-2020","EQ","118.00","118.45","114.25","117.50","115.15","114.80","115.56","170.75","113.70",46511802,"5,374,785,185.35",151583
"20-Jan-2020","EQ","117.95","119.70","113.70","122.65","117.65","117.50","117.58","170.75","113.70",45262474,"5,321,741,425.60",145893
"17-Jan-2020","EQ","124.15","124.25","122.30","124.15","122.65","122.65","122.98","170.75","116.25",7715842,"948,904,410.45",44652
"16-Jan-2020","EQ","126.05","126.50","124.00","125.70","124.15","124.15","124.64","170.75","116.25",7051795,"878,947,117.40",52692
"15-Jan-2020","EQ","126.95","127.00","125.00","126.90","125.75","125.70","125.71","170.75","116.25",4768492,"599,466,450.95",30381
"14-Jan-2020","EQ","127.60","128.20","126.65","126.95","126.95","126.90","127.28","170.75","116.25",4488135,"571,234,150.85",25334
"13-Jan-2020","EQ","125.90","127.60","125.30","125.45","127.00","126.95","126.80","170.75","116.25",5747384,"728,754,098.70",30970
"10-Jan-2020","EQ","125.00","125.75","124.05","124.50","125.20","125.45","124.78","170.75","116.25",8377343,"1,045,302,102.95",35492
"09-Jan-2020","EQ","124.90","125.50","122.85","121.85","124.40","124.50","124.22","170.75","116.25",9218835,"1,145,130,784.75",78201
"08-Jan-2020","EQ","123.05","123.90","121.50","124.55","122.10","121.85","122.37","170.75","116.25",8885759,"1,087,329,251.90",51233
"07-Jan-2020","EQ","125.30","127.45","124.10","124.90","124.80","124.55","125.62","170.75","116.25",8451693,"1,061,700,243.75",45411
"06-Jan-2020","EQ","126.50","126.50","124.50","126.85","124.80","124.90","125.15","170.75","116.25",12631499,"1,580,852,938.75",50588
"03-Jan-2020","EQ","126.50","127.50","126.15","127.00","127.00","126.85","126.72","170.75","116.25",8852105,"1,121,736,352.05",45004
"02-Jan-2020","EQ","126.20","127.20","126.00","125.95","127.00","127.00","126.71","170.75","116.25",2559180,"324,261,944.25",16315
"01-Jan-2020","EQ","125.95","126.75","125.75","125.55","125.85","125.95","126.12","170.75","116.25",2127492,"268,315,812.80",13955
